region,long,lat,group,order,brate1544_thsnds_ch_pct
california,-124.15422058105469,41.155555725097656,4,1150,-18.001598
california,-124.14276123046875,41.184207916259766,4,1151,-18.001598
california,-124.13130950927734,41.212852478027344,4,1152,-18.001598
california,-124.09120178222656,41.189937591552734,4,1153,-18.001598
california,-124.07974243164062,41.212852478027344,4,1154,-18.001598
california,-124.09120178222656,41.28160858154297,4,1155,-18.001598
california,-124.05682373046875,41.344635009765625,4,1156,-18.001598
california,-124.04535675048828,41.40766143798828,4,1157,-18.001598
california,-124.03963470458984,41.45349884033203,4,1158,-18.001598
california,-124.03963470458984,41.4649543762207,4,1159,-18.001598
california,-124.05682373046875,41.51079177856445,4,1160,-18.001598
california,-124.06828308105469,41.52798080444336,4,1161,-18.001598
california,-124.07400512695312,41.550899505615234,4,1162,-18.001598
california,-124.03963470458984,41.550899505615234,4,1163,-18.001598
california,-124.05682373046875,41.58527374267578,4,1164,-18.001598
california,-124.09693145751953,41.62538146972656,4,1165,-18.001598
california,-124.10839080810547,41.682682037353516,4,1166,-18.001598
california,-124.13130950927734,41.72278594970703,4,1167,-18.001598
california,-124.15422058105469,41.76289367675781,4,1168,-18.001598
california,-124.18860626220703,41.78008270263672,4,1169,-18.001598
california,-124.22298431396484,41.80873107910156,4,1170,-18.001598
california,-124.23443603515625,41.848838806152344,4,1171,-18.001598
california,-124.22298431396484,41.89467239379883,4,1172,-18.001598
california,-124.20006561279297,41.94050979614258,4,1173,-18.001598
california,-124.18860626220703,41.97488784790039,4,1174,-18.001598
california,-124.18286895751953,42.003536224365234,4,1175,-18.001598
california,-123.8448257446289,42.0092658996582,4,1176,-18.001598
california,-123.54689025878906,42.0092658996582,4,1177,-18.001598
california,-123.23748779296875,42.0092658996582,4,1178,-18.001598
california,-122.3035659790039,42.0092658996582,4,1179,-18.001598
california,-121.47278594970703,42.0092658996582,4,1180,-18.001598
california,-120.88836669921875,42.02072525024414,4,1181,-18.001598
california,-120.00601196289062,42.0092658996582,4,1182,-18.001598
colorado,-102.05524444580078,40.0096435546875,5,1184,-18.888012
colorado,-102.06096649169922,40.00391387939453,5,1185,-18.888012
colorado,-102.05524444580078,39.579925537109375,5,1186,-18.888012
colorado,-102.05524444580078,39.56846237182617,5,1187,-18.888012
colorado,-102.05524444580078,39.133018493652344,5,1188,-18.888012
colorado,-102.05524444580078,39.05280303955078,5,1189,-18.888012
colorado,-102.04951477050781,38.69184112548828,5,1190,-18.888012
colorado,-102.04951477050781,38.61162567138672,5,1191,-18.888012
colorado,-102.04951477050781,38.25639343261719,5,1192,-18.888012
colorado,-102.04378509521484,37.73500061035156,5,1193,-18.888012
colorado,-102.04378509521484,37.6490592956543,5,1194,-18.888012
colorado,-102.04951477050781,37.385494232177734,5,1195,-18.888012
colorado,-102.04951477050781,37.00161361694336,5,1196,-18.888012
colorado,-102.1240005493164,36.98442459106445,5,1197,-18.888012
colorado,-102.27869415283203,36.98442459106445,5,1198,-18.888012
colorado,-102.4849624633789,36.98442459106445,5,1199,-18.888012
colorado,-102.74851989746094,36.98442459106445,5,1200,-18.888012
colorado,-102.88603210449219,36.98442459106445,5,1201,-18.888012
colorado,-103.00634765625,37.00161361694336,5,1202,-18.888012
colorado,-103.0865707397461,36.99588394165039,5,1203,-18.888012
colorado,-103.16678619384766,36.98442459106445,5,1204,-18.888012
colorado,-103.3902359008789,36.98442459106445,5,1205,-18.888012
colorado,-103.63660430908203,36.98442459106445,5,1206,-18.888012
colorado,-103.87724304199219,36.98442459106445,5,1207,-18.888012
colorado,-104.01475524902344,36.98442459106445,5,1208,-18.888012
colorado,-104.11216735839844,36.98442459106445,5,1209,-18.888012
colorado,-104.39864349365234,36.98442459106445,5,1210,-18.888012
colorado,-104.79971313476562,36.98442459106445,5,1211,-18.888012
colorado,-105.10337829589844,36.98442459106445,5,1212,-18.888012
colorado,-105.24088287353516,36.98442459106445,5,1213,-18.888012
colorado,-105.38986206054688,36.98442459106445,5,1214,-18.888012
colorado,-105.60184478759766,36.98442459106445,5,1215,-18.888012
colorado,-105.72216796875,36.98442459106445,5,1216,-18.888012
colorado,-106.00865173339844,36.98442459106445,5,1217,-18.888012
colorado,-106.47274780273438,36.98442459106445,5,1218,-18.888012
colorado,-106.59879302978516,36.98442459106445,5,1219,-18.888012
colorado,-106.90819549560547,36.98442459106445,5,1220,-18.888012
colorado,-107.27488708496094,36.99588394165039,5,1221,-18.888012
colorado,-107.44104766845703,36.98442459106445,5,1222,-18.888012
colorado,-107.4582290649414,36.99588394165039,5,1223,-18.888012
colorado,-107.5499038696289,36.99588394165039,5,1224,-18.888012
colorado,-107.9166030883789,36.99588394165039,5,1225,-18.888012
colorado,-108.27183532714844,36.99588394165039,5,1226,-18.888012
colorado,-108.39215850830078,36.99588394165039,5,1227,-18.888012
colorado,-108.48955535888672,37.00161361694336,5,1228,-18.888012
colorado,-108.69009399414062,36.99588394165039,5,1229,-18.888012
colorado,-108.91928100585938,36.99588394165039,5,1230,-18.888012
colorado,-109.03959655761719,36.99588394165039,5,1231,-18.888012
colorado,-109.05106353759766,37.631866455078125,5,1232,-18.888012
colorado,-109.04532623291016,37.86677932739258,5,1233,-18.888012
colorado,-109.05106353759766,38.15325927734375,5,1234,-18.888012
colorado,-109.0567855834961,38.50849533081055,5,1235,-18.888012
colorado,-109.0567855834961,39.36219787597656,5,1236,-18.888012
colorado,-109.06251525878906,39.49971008300781,5,1237,-18.888012
colorado,-109.0567855834961,39.6544075012207,5,1238,-18.888012
colorado,-109.0567855834961,40.22163772583008,5,1239,-18.888012
colorado,-109.0567855834961,40.65708541870117,5,1240,-18.888012
colorado,-109.05106353759766,40.9951286315918,5,1241,-18.888012
colorado,-109.0567855834961,40.98939895629883,5,1242,-18.888012
colorado,-107.92233276367188,41.01804733276367,5,1243,-18.888012
colorado,-107.30926513671875,41.01804733276367,5,1244,-18.888012
colorado,-106.85662841796875,41.0123176574707,5,1245,-18.888012
colorado,-106.32950592041016,41.006587982177734,5,1246,-18.888012
colorado,-106.20346069335938,41.006587982177734,5,1247,-18.888012
colorado,-106.20919036865234,41.0123176574707,5,1248,-18.888012
colorado,-105.2867202758789,41.006587982177734,5,1249,-18.888012
colorado,-104.94294738769531,41.0123176574707,5,1250,-18.888012
colorado,-104.06059265136719,41.006587982177734,5,1251,-18.888012
colorado,-103.5735855102539,41.006587982177734,5,1252,-18.888012
colorado,-103.373046875,41.006587982177734,5,1253,-18.888012
colorado,-102.65684509277344,41.006587982177734,5,1254,-18.888012
colorado,-102.61674499511719,41.006587982177734,5,1255,-18.888012
colorado,-102.06096649169922,41.00086212158203,5,1256,-18.888012
colorado,-102.06096649169922,40.74876022338867,5,1257,-18.888012
colorado,-102.06669616699219,40.70292282104492,5,1258,-18.888012
colorado,-102.06096649169922,40.691463470458984,5,1259,-18.888012
colorado,-102.06669616699219,40.439361572265625,5,1260,-18.888012
colorado,-102.06669616699219,40.34769058227539,5,1261,-18.888012
colorado,-102.05524444580078,40.0096435546875,5,1262,-18.888012
connecticut,-73.4990234375,42.049373626708984,6,1264,-10.990135
connecticut,-73.04065704345703,42.043643951416016,6,1265,-10.990135
connecticut,-73.01200866699219,42.043643951416016,6,1266,-10.990135
connecticut,-72.81720733642578,42.03791046142578,6,1267,-10.990135
connecticut,-72.81720733642578,42.0092658996582,6,1268,-10.990135
connecticut,-72.7599105834961,42.003536224365234,6,1269,-10.990135
connecticut,-72.74845123291016,42.03791046142578,6,1270,-10.990135
connecticut,-72.55364227294922,42.03218460083008,6,1271,-10.990135
connecticut,-72.50208282470703,42.03791046142578,6,1272,-10.990135
connecticut,-72.1296615600586,42.03791046142578,6,1273,-10.990135
connecticut,-72.10100555419922,42.03218460083008,6,1274,-10.990135
connecticut,-71.8030776977539,42.03791046142578,6,1275,-10.990135
connecticut,-71.78588104248047,42.0092658996582,6,1276,-10.990135
connecticut,-71.7801513671875,41.72278594970703,6,1277,-10.990135
connecticut,-71.7801513671875,41.642574310302734,6,1278,-10.990135
connecticut,-71.7801513671875,41.60246658325195,6,1279,-10.990135
connecticut,-71.7801513671875,41.459224700927734,6,1280,-10.990135
connecticut,-71.78588104248047,41.430580139160156,6,1281,-10.990135
connecticut,-71.80879974365234,41.430580139160156,6,1282,-10.990135
connecticut,-71.83744812011719,41.41911697387695,6,1283,-10.990135
connecticut,-71.84317779541016,41.40192794799805,6,1284,-10.990135
connecticut,-71.848907470703125,41.390472412109375,6,1285,-10.990135
connecticut,-71.84317779541016,41.344635009765625,6,1286,-10.990135
connecticut,-71.9806900024414,41.33317565917969,6,1287,-10.990135
connecticut,-72.00360870361328,41.31598663330078,6,1288,-10.990135
connecticut,-72.04944610595703,41.31025695800781,6,1289,-10.990135
connecticut,-72.08382415771484,41.31598663330078,6,1290,-10.990135
connecticut,-72.10673522949219,41.31598663330078,6,1291,-10.990135
connecticut,-72.123931884765625,41.304527282714844,6,1292,-10.990135
connecticut,-72.14684295654297,41.304527282714844,6,1293,-10.990135
connecticut,-72.169769287109375,41.31598663330078,6,1294,-10.990135
connecticut,-72.19841003417969,41.31598663330078,6,1295,-10.990135
connecticut,-72.20987701416016,41.298797607421875,6,1296,-10.990135
connecticut,-72.23851776123047,41.298797607421875,6,1297,-10.990135
connecticut,-72.27862548828125,41.28160858154297,6,1298,-10.990135
connecticut,-72.301544189453125,41.27587890625,6,1299,-10.990135
connecticut,-72.324462890625,41.28160858154297,6,1300,-10.990135
connecticut,-72.35884094238281,41.32744598388672,6,1301,-10.990135
connecticut,-72.38175201416016,41.31025695800781,6,1302,-10.990135
connecticut,-72.38175201416016,41.298797607421875,6,1303,-10.990135
connecticut,-72.37602996826172,41.28160858154297,6,1304,-10.990135
connecticut,-72.387481689453125,41.27014923095703,6,1305,-10.990135
connecticut,-72.40467834472656,41.258689880371094,6,1306,-10.990135
connecticut,-72.45051574707031,41.27587890625,6,1307,-10.990135
connecticut,-72.479156494140625,41.27014923095703,6,1308,-10.990135
connecticut,-72.530731201171875,41.258689880371094,6,1309,-10.990135
connecticut,-72.5822982788086,41.258689880371094,6,1310,-10.990135
connecticut,-72.62813568115234,41.27014923095703,6,1311,-10.990135
connecticut,-72.65104675292969,41.27014923095703,6,1312,-10.990135
connecticut,-72.67969512939453,41.27014923095703,6,1313,-10.990135
connecticut,-72.7026138305664,41.258689880371094,6,1314,-10.990135
connecticut,-72.73126220703125,41.258689880371094,6,1315,-10.990135
connecticut,-72.78282928466797,41.258689880371094,6,1316,-10.990135
connecticut,-72.82293701171875,41.258689880371094,6,1317,-10.990135
connecticut,-72.8687744140625,41.25296401977539,6,1318,-10.990135
connecticut,-72.89742279052734,41.247230529785156,6,1319,-10.990135
connecticut,-72.91461181640625,41.298797607421875,6,1320,-10.990135
connecticut,-72.94898986816406,41.298797607421875,6,1321,-10.990135
connecticut,-72.9719009399414,41.258689880371094,6,1322,-10.990135
connecticut,-72.98909759521484,41.230045318603516,6,1323,-10.990135
connecticut,-73.023468017578125,41.201393127441406,6,1324,-10.990135
connecticut,-73.069305419921875,41.19566345214844,6,1325,-10.990135
connecticut,-73.09795379638672,41.184207916259766,6,1326,-10.990135
connecticut,-73.10941314697266,41.17274475097656,6,1327,-10.990135
connecticut,-73.115142822265625,41.155555725097656,6,1328,-10.990135
connecticut,-73.12660217285156,41.144100189208984,6,1329,-10.990135
connecticut,-73.14952087402344,41.144100189208984,6,1330,-10.990135
connecticut,-73.18389892578125,41.16128921508789,6,1331,-10.990135
connecticut,-73.2125473022461,41.16128921508789,6,1332,-10.990135
connecticut,-73.24119567871094,41.144100189208984,6,1333,-10.990135
connecticut,-73.26411437988281,41.12118148803711,6,1334,-10.990135
connecticut,-73.28130340576172,41.11545181274414,6,1335,-10.990135
connecticut,-73.36151885986328,41.12118148803711,6,1336,-10.990135
connecticut,-73.390167236328125,41.12118148803711,6,1337,-10.990135
connecticut,-73.40162658691406,41.11545181274414,6,1338,-10.990135
connecticut,-73.4245376586914,41.0868034362793,6,1339,-10.990135
connecticut,-73.44746398925781,41.06961441040039,6,1340,-10.990135
connecticut,-73.481842041015625,41.04669952392578,6,1341,-10.990135
connecticut,-73.51048278808594,41.04669952392578,6,1342,-10.990135
connecticut,-73.5162124633789,41.02950668334961,6,1343,-10.990135
connecticut,-73.56204986572266,41.01804733276367,6,1344,-10.990135
connecticut,-73.63080596923828,41.0123176574707,6,1345,-10.990135
connecticut,-73.67091369628906,41.023780822753906,6,1346,-10.990135
connecticut,-73.72248077392578,41.109718322753906,6,1347,-10.990135
connecticut,-73.53913116455078,41.19566345214844,6,1348,-10.990135
connecticut,-73.4990234375,41.21858215332031,6,1349,-10.990135
connecticut,-73.56204986572266,41.304527282714844,6,1350,-10.990135
connecticut,-73.55632019042969,41.3675537109375,6,1351,-10.990135
connecticut,-73.54486083984375,41.53371047973633,6,1352,-10.990135
connecticut,-73.53340911865234,41.67694854736328,6,1353,-10.990135
connecticut,-73.4990234375,42.049373626708984,6,1354,-10.990135
delaware,-75.80231475830078,39.7288932800293,7,1356,-8.7921305
delaware,-75.76220703125,39.7288932800293,7,1357,-8.7921305
delaware,-75.745025634765625,39.75754165649414,7,1358,-8.7921305
delaware,-75.73355865478516,39.780460357666016,7,1359,-8.7921305
delaware,-75.70491790771484,39.79764938354492,7,1360,-8.7921305
delaware,-75.68199157714844,39.81483459472656,7,1361,-8.7921305
delaware,-75.64188385009766,39.832027435302734,7,1362,-8.7921305
delaware,-75.61897277832031,39.83775329589844,7,1363,-8.7921305
delaware,-75.561676025390625,39.84348678588867,7,1364,-8.7921305
delaware,-75.52729797363281,39.84921646118164,7,1365,-8.7921305
delaware,-75.4757308959961,39.83775329589844,7,1366,-8.7921305
delaware,-75.44135284423828,39.826297760009766,7,1367,-8.7921305
delaware,-75.41270446777344,39.80337905883789,7,1368,-8.7921305
delaware,-75.424163818359375,39.80910873413086,7,1369,-8.7921305
delaware,-75.44135284423828,39.786190032958984,7,1370,-8.7921305
delaware,-75.52729797363281,39.67732620239258,7,1371,-8.7921305
delaware,-75.52156829833984,39.67732620239258,7,1372,-8.7921305
delaware,-75.555938720703125,39.67159652709961,7,1373,-8.7921305
delaware,-75.57886505126953,39.6544075012207,7,1374,-8.7921305
delaware,-75.59032440185547,39.6372184753418,7,1375,-8.7921305
delaware,-75.5960464477539,39.60284423828125,7,1376,-8.7921305
delaware,-75.59032440185547,39.574195861816406,7,1377,-8.7921305
delaware,-75.5845947265625,39.55127716064453,7,1378,-8.7921305
delaware,-75.57886505126953,39.528358459472656,7,1379,-8.7921305
delaware,-75.5845947265625,39.51689910888672,7,1380,-8.7921305
delaware,-75.59032440185547,39.48252487182617,7,1381,-8.7921305
delaware,-75.59032440185547,39.4596061706543,7,1382,-8.7921305
delaware,-75.5845947265625,39.43668746948242,7,1383,-8.7921305
delaware,-75.555938720703125,39.41376876831055,7,1384,-8.7921305
delaware,-75.53875732421875,39.38511657714844,7,1385,-8.7921305
delaware,-75.52156829833984,39.3679313659668,7,1386,-8.7921305
delaware,-75.492919921875,39.34501266479492,7,1387,-8.7921305
delaware,-75.45854187011719,39.32209396362305,7,1388,-8.7921305
delaware,-75.43562316894531,39.2934455871582,7,1389,-8.7921305
delaware,-75.4184341430664,39.26479721069336,7,1390,-8.7921305
delaware,-75.4012451171875,39.23041915893555,7,1391,-8.7921305
delaware,-75.39551544189453,39.196041107177734,7,1392,-8.7921305
delaware,-75.39551544189453,39.15593338012695,7,1393,-8.7921305
delaware,-75.4012451171875,39.1043701171875,7,1394,-8.7921305
delaware,-75.39551544189453,39.06426239013672,7,1395,-8.7921305
delaware,-75.36686706542969,39.041343688964844,7,1396,-8.7921305
delaware,-75.332489013671875,39.00123596191406,7,1397,-8.7921305
delaware,-75.32102966308594,38.97258758544922,7,1398,-8.7921305
delaware,-75.31529998779297,38.94394302368164,7,1399,-8.7921305
delaware,-75.31529998779297,38.90956115722656,7,1400,-8.7921305
delaware,-75.2981185913086,38.89237594604492,7,1401,-8.7921305
delaware,-75.286651611328125,38.880916595458984,7,1402,-8.7921305
delaware,-75.240814208984375,38.85226821899414,7,1403,-8.7921305
delaware,-75.2064437866211,38.81789016723633,7,1404,-8.7921305
delaware,-75.18351745605469,38.79497146606445,7,1405,-8.7921305
delaware,-75.154876708984375,38.789241790771484,7,1406,-8.7921305
delaware,-75.1319580078125,38.77778244018555,7,1407,-8.7921305
delaware,-75.09185028076172,38.77778244018555,7,1408,-8.7921305
delaware,-75.08039093017578,38.76632308959961,7,1409,-8.7921305
delaware,-75.063201904296875,38.68610763549805,7,1410,-8.7921305
delaware,-75.057464599609375,38.65746307373047,7,1411,-8.7921305
delaware,-75.05174255371094,38.64600372314453,7,1412,-8.7921305
delaware,-75.063201904296875,38.6402702331543,7,1413,-8.7921305
delaware,-75.08612060546875,38.6402702331543,7,1414,-8.7921305
delaware,-75.09185028076172,38.668922424316406,7,1415,-8.7921305
delaware,-75.1147689819336,38.68610763549805,7,1416,-8.7921305
delaware,-75.12622833251953,38.69184112548828,7,1417,-8.7921305
delaware,-75.1319580078125,38.674652099609375,7,1418,-8.7921305
delaware,-75.1319580078125,38.66318893432617,7,1419,-8.7921305
delaware,-75.16060638427734,38.65746307373047,7,1420,-8.7921305
delaware,-75.1319580078125,38.6402702331543,7,1421,-8.7921305
delaware,-75.12049865722656,38.628814697265625,7,1422,-8.7921305
delaware,-75.12622833251953,38.61162567138672,7,1423,-8.7921305
delaware,-75.1319580078125,38.60016632080078,7,1424,-8.7921305
delaware,-75.154876708984375,38.59443664550781,7,1425,-8.7921305
delaware,-75.18924713134766,38.60016632080078,7,1426,-8.7921305
delaware,-75.22362518310547,38.60016632080078,7,1427,-8.7921305
delaware,-75.21790313720703,38.57151794433594,7,1428,-8.7921305
delaware,-75.21217346191406,38.56578826904297,7,1429,-8.7921305
delaware,-75.18924713134766,38.56005859375,7,1430,-8.7921305
delaware,-75.16633605957031,38.56578826904297,7,1431,-8.7921305
delaware,-75.1434097290039,38.57725143432617,7,1432,-8.7921305
delaware,-75.1319580078125,38.57151794433594,7,1433,-8.7921305
delaware,-75.1147689819336,38.56578826904297,7,1434,-8.7921305
delaware,-75.103302001953125,38.56005859375,7,1435,-8.7921305
delaware,-75.09185028076172,38.56578826904297,7,1436,-8.7921305
delaware,-75.06893157958984,38.56578826904297,7,1437,-8.7921305
delaware,-75.05174255371094,38.50849533081055,7,1438,-8.7921305
delaware,-75.057464599609375,38.45692443847656,7,1439,-8.7921305
delaware,-75.34967803955078,38.45692443847656,7,1440,-8.7921305
delaware,-75.693450927734375,38.4626579284668,7,1441,-8.7921305
delaware,-75.70491790771484,38.56005859375,7,1442,-8.7921305
delaware,-75.72209930419922,38.6517333984375,7,1443,-8.7921305
delaware,-75.73355865478516,38.829349517822266,7,1444,-8.7921305
delaware,-75.75647735595703,39.133018493652344,7,1445,-8.7921305
delaware,-75.76793670654297,39.23615264892578,7,1446,-8.7921305
delaware,-75.77366638183594,39.2934455871582,7,1447,-8.7921305
delaware,-75.7793960571289,39.3679313659668,7,1448,-8.7921305
delaware,-75.80231475830078,39.7288932800293,7,1449,-8.7921305
district of columbia,-77.1373062133789,38.94394302368164,8,1451,-11.875763
district of columbia,-77.06282806396484,38.995506286621094,8,1452,-11.875763
district of columbia,-77.0169906616211,38.97258758544922,8,1453,-11.875763
district of columbia,-76.93104553222656,38.89237594604492,8,1454,-11.875763
district of columbia,-77.051361083984375,38.80643081665039,8,1455,-11.875763
district of columbia,-77.051361083984375,38.829349517822266,8,1456,-11.875763
district of columbia,-77.06282806396484,38.86372756958008,8,1457,-11.875763
district of columbia,-77.07427978515625,38.88664245605469,8,1458,-11.875763
district of columbia,-77.097198486328125,38.90956115722656,8,1459,-11.875763
district of columbia,-77.1373062133789,38.94394302368164,8,1460,-11.875763
florida,-85.0154800415039,30.99701690673828,9,1462,-10.379827
florida,-84.998291015625,30.9626407623291,9,1463,-10.379827
florida,-84.975372314453125,30.922531127929688,9,1464,-10.379827
florida,-84.94672393798828,30.899616241455078,9,1465,-10.379827
florida,-84.94099426269531,30.888154983520508,9,1466,-10.379827
florida,-84.94672393798828,30.859508514404297,9,1467,-10.379827
florida,-84.94099426269531,30.785022735595703,9,1468,-10.379827
florida,-84.9066162109375,30.744915008544922,9,1469,-10.379827
florida,-84.87796783447266,30.727725982666016,9,1470,-10.379827
florida,-84.86650848388672,30.716266632080078,9,1471,-10.379827
florida,-84.37376403808594,30.687620162963867,9,1472,-10.379827
florida,-84.31074523925781,30.687620162963867,9,1473,-10.379827
florida,-84.08728790283203,30.676158905029297,9,1474,-10.379827
florida,-84.01280212402344,30.67043113708496,9,1475,-10.379827
florida,-83.76069641113281,30.65896987915039,9,1476,-10.379827
florida,-83.59454345703125,30.647512435913086,9,1477,-10.379827
florida,-83.3825454711914,30.630325317382812,9,1478,-10.379827
florida,-83.28514862060547,30.630325317382812,9,1479,-10.379827
florida,-83.12471008300781,30.618864059448242,9,1480,-10.379827
florida,-82.70645904541016,30.59021759033203,9,1481,-10.379827
florida,-82.60332489013672,30.584487915039062,9,1482,-10.379827
florida,-82.46009063720703,30.573026657104492,9,1483,-10.379827
florida,-82.213714599609375,30.561569213867188,9,1484,-10.379827
florida,-82.22517395019531,30.538650512695312,9,1485,-10.379827
florida,-82.24236297607422,30.527193069458008,9,1486,-10.379827
florida,-82.23090362548828,30.5100040435791,9,1487,-10.379827
florida,-82.213714599609375,30.492813110351562,9,1488,-10.379827
florida,-82.2079849243164,30.469894409179688,9,1489,-10.379827
florida,-82.2079849243164,30.395410537719727,9,1490,-10.379827
florida,-82.17933654785156,30.37249183654785,9,1491,-10.379827
florida,-82.16214752197266,30.361034393310547,9,1492,-10.379827
florida,-82.122039794921875,30.361034393310547,9,1493,-10.379827
florida,-82.08766174316406,30.355304718017578,9,1494,-10.379827
florida,-82.04756164550781,30.361034393310547,9,1495,-10.379827
florida,-82.04756164550781,30.383953094482422,9,1496,-10.379827
florida,-82.03609466552734,30.441247940063477,9,1497,-10.379827
florida,-82.030364990234375,30.515731811523438,9,1498,-10.379827
florida,-82.0246353149414,30.555837631225586,9,1499,-10.379827
florida,-82.030364990234375,30.584487915039062,9,1500,-10.379827
florida,-82.04756164550781,30.618864059448242,9,1501,-10.379827
florida,-82.05329132080078,30.70480728149414,9,1502,-10.379827
florida,-82.05329132080078,30.733457565307617,9,1503,-10.379827
florida,-82.04756164550781,30.75064468383789,9,1504,-10.379827
florida,-82.0246353149414,30.767833709716797,9,1505,-10.379827
florida,-82.0246353149414,30.790752410888672,9,1506,-10.379827
florida,-82.01317596435547,30.79648208618164,9,1507,-10.379827
florida,-81.984527587890625,30.790752410888672,9,1508,-10.379827
florida,-81.97306823730469,30.79648208618164,9,1509,-10.379827
florida,-81.96161651611328,30.807941436767578,9,1510,-10.379827
florida,-81.94441986083984,30.82512855529785,9,1511,-10.379827
florida,-81.92723846435547,30.82512855529785,9,1512,-10.379827
florida,-81.892852783203125,30.830860137939453,9,1513,-10.379827
florida,-81.87567138671875,30.807941436767578,9,1514,-10.379827
florida,-81.83556365966797,30.790752410888672,9,1515,-10.379827
florida,-81.80118560791016,30.790752410888672,9,1516,-10.379827
florida,-81.77253723144531,30.767833709716797,9,1517,-10.379827
florida,-81.74961853027344,30.773563385009766,9,1518,-10.379827
florida,-81.73242950439453,30.762104034423828,9,1519,-10.379827
florida,-81.69232177734375,30.733457565307617,9,1520,-10.379827
florida,-81.669403076171875,30.744915008544922,9,1521,-10.379827
florida,-81.65221405029297,30.744915008544922,9,1522,-10.379827
florida,-81.6350326538086,30.727725982666016,9,1523,-10.379827
florida,-81.60065460205078,30.721996307373047,9,1524,-10.379827
florida,-81.55481719970703,30.716266632080078,9,1525,-10.379827
florida,-81.5376205444336,30.687620162963867,9,1526,-10.379827
florida,-81.52616119384766,30.687620162963867,9,1527,-10.379827
florida,-81.50897979736328,30.676158905029297,9,1528,-10.379827
florida,-81.50325012207031,30.67043113708496,9,1529,-10.379827
florida,-81.4803237915039,30.676158905029297,9,1530,-10.379827
florida,-81.46314239501953,30.681888580322266,9,1531,-10.379827
florida,-81.4516830444336,30.681888580322266,9,1532,-10.379827
florida,-81.4516830444336,30.67043113708496,9,1533,-10.379827
florida,-81.46314239501953,30.641782760620117,9,1534,-10.379827
florida,-81.4688720703125,30.618864059448242,9,1535,-10.379827
florida,-81.47460174560547,30.595945358276367,9,1536,-10.379827
florida,-81.45741271972656,30.567298889160156,9,1537,-10.379827
florida,-81.45741271972656,30.555837631225586,9,1538,-10.379827
florida,-81.4516830444336,30.53291893005371,9,1539,-10.379827
florida,-81.4516830444336,30.515731811523438,9,1540,-10.379827
florida,-81.440216064453125,30.487085342407227,9,1541,-10.379827
florida,-81.43449401855469,30.458436965942383,9,1542,-10.379827
florida,-81.440216064453125,30.412599563598633,9,1543,-10.379827
florida,-81.45741271972656,30.389680862426758,9,1544,-10.379827
florida,-81.4516830444336,30.37249183654785,9,1545,-10.379827
florida,-81.440216064453125,30.366762161254883,9,1546,-10.379827
florida,-81.42303466796875,30.37249183654785,9,1547,-10.379827
florida,-81.40010833740234,30.389680862426758,9,1548,-10.379827
florida,-81.38865661621094,30.383953094482422,9,1549,-10.379827
florida,-81.37146759033203,30.320926666259766,9,1550,-10.379827
florida,-81.36573791503906,30.246440887451172,9,1551,-10.379827
florida,-81.3542709350586,30.189146041870117,9,1552,-10.379827
florida,-81.33135986328125,30.097475051879883,9,1553,-10.379827
florida,-81.29125213623047,29.9656925201416,9,1554,-10.379827
florida,-81.27979278564453,29.91985511779785,9,1555,-10.379827
florida,-81.29125213623047,29.879749298095703,9,1556,-10.379827
florida,-81.2683334350586,29.862560272216797,9,1557,-10.379827
florida,-81.25114440917969,29.833911895751953,9,1558,-10.379827
florida,-81.25114440917969,29.788076400756836,9,1559,-10.379827
florida,-81.24541473388672,29.725051879882812,9,1560,-10.379827
florida,-81.23395538330078,29.702133178710938,9,1561,-10.379827
florida,-81.2110366821289,29.690671920776367,9,1562,-10.379827
florida,-81.19957733154297,29.67348289489746,9,1563,-10.379827
florida,-81.19957733154297,29.644838333129883,9,1564,-10.379827
florida,-81.15946960449219,29.553163528442383,9,1565,-10.379827
florida,-81.10790252685547,29.432842254638672,9,1566,-10.379827
florida,-81.0849838256836,29.381275177001953,9,1567,-10.379827
florida,-81.0849838256836,29.358356475830078,9,1568,-10.379827
florida,-80.9933090209961,29.203659057617188,9,1569,-10.379827
florida,-80.97039794921875,29.163551330566406,9,1570,-10.379827
florida,-80.95893859863281,29.117713928222656,9,1571,-10.379827
florida,-80.95893859863281,29.0604190826416,9,1572,-10.379827
florida,-80.94747161865234,29.054689407348633,9,1573,-10.379827
florida,-80.93029022216797,29.054689407348633,9,1574,-10.379827
florida,-80.9073715209961,29.043231964111328,9,1575,-10.379827
florida,-80.9016342163086,29.01458168029785,9,1576,-10.379827
florida,-80.9016342163086,28.9687442779541,9,1577,-10.379827
florida,-80.855804443359375,28.894262313842773,9,1578,-10.379827
florida,-80.78704833984375,28.808317184448242,9,1579,-10.379827
florida,-80.7583999633789,28.762479782104492,9,1580,-10.379827
florida,-80.764129638671875,28.745290756225586,9,1581,-10.379827
florida,-80.78131866455078,28.745290756225586,9,1582,-10.379827
florida,-80.82715606689453,28.785398483276367,9,1583,-10.379827
florida,-80.84434509277344,28.785398483276367,9,1584,-10.379827
florida,-80.8500747680664,28.773941040039062,9,1585,-10.379827
florida,-80.8156967163086,28.65361976623535,9,1586,-10.379827
florida,-80.78131866455078,28.53329849243164,9,1587,-10.379827
florida,-80.718292236328125,28.33849334716797,9,1588,-10.379827
florida,-80.64381408691406,28.16660499572754,9,1589,-10.379827
florida,-80.59224700927734,28.069202423095703,9,1590,-10.379827
